Date,Close,High,Low,Open,Volume,headline,TextBlob_Polarity,TextBlob_Subjectivity,TextBlob_Sentiment,VADER_Score,VADER_Sentiment,Close_Change,VADER_Sentiment_Num,Close_lag_1,VADER_Score_lag_1,Close_lag_2,VADER_Score_lag_2,Close_lag_3,VADER_Score_lag_3,SMA_5,EMA_5,RSI_14,MACD,MACD_signal,MACD_hist
2019-01-29,1690.4100341796875,1694.7099609375,1688.47998046875,1694.7099609375,145706700.0,Buy Downtrend Sell Uptrend - iSaham,0.0,0.0,Neutral,0.0,Neutral,-0.004176710350699553,,1697.5,-0.3612,1701.030029296875,0.0,1693.5899658203125,0.0,1694.1340087890626,1693.595880960986,54.99884186224614,,,
2019-01-30,1684.1099853515625,1691.22998046875,1681.5699462890625,1689.68994140625,111179200.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0037269353001576633,,1690.4100341796875,0.0,1697.5,-0.3612,1701.030029296875,0.0,1693.3280029296875,1690.433915757845,51.59040784964982,,,
2019-01-31,1683.530029296875,1695.4000244140625,1683.530029296875,1694.8599853515625,183261900.0,,0.0,0.0,Neutral,0.0,Neutral,-0.00034436946501825716,,1684.1099853515625,0.0,1690.4100341796875,0.0,1697.5,-0.3612,1691.316015625,1688.1326202708549,51.27538206221094,,,
2019-02-04,1683.6099853515625,1699.6600341796875,1683.6099853515625,1698.969970703125,55504500.0,,0.0,0.0,Neutral,0.0,Neutral,4.749309682394731e-05,,1683.530029296875,0.0,1684.1099853515625,0.0,1690.4100341796875,0.0,1687.8320068359376,1686.6250752977573,51.31951603112266,,,
2019-02-07,1693.3900146484375,1693.47998046875,1685.6600341796875,1688.0,79976000.0,,0.0,0.0,Neutral,0.0,Neutral,0.005808963704163839,,1683.6099853515625,0.0,1683.530029296875,0.0,1684.1099853515625,0.0,1687.010009765625,1688.8800550813173,56.50871437654591,,,
2019-02-08,1686.52001953125,1690.4300537109375,1683.7099609375,1688.510009765625,112074900.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0040569479315216705,,1693.3900146484375,0.0,1683.6099853515625,0.0,1683.530029296875,0.0,1686.2320068359375,1688.0933765646282,52.29193344353001,,,
2019-02-11,1688.56005859375,1689.739990234375,1681.6400146484375,1688.699951171875,85843900.0,,0.0,0.0,Neutral,0.0,Neutral,0.0012096144954549803,,1686.52001953125,0.0,1693.3900146484375,0.0,1683.6099853515625,0.0,1687.122021484375,1688.248937241002,53.40387547821807,,,
2019-02-12,1687.4100341796875,1692.219970703125,1683.72998046875,1692.219970703125,109831900.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0006810681137514596,,1688.56005859375,0.0,1686.52001953125,0.0,1693.3900146484375,0.0,1687.8980224609375,1687.9693028872305,52.65877584305407,,,
2019-02-13,1685.300048828125,1688.4599609375,1683.6099853515625,1687.72998046875,101659700.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0012504283540000216,,1687.4100341796875,0.0,1688.56005859375,0.0,1686.52001953125,0.0,1688.23603515625,1687.0795515341954,51.24604637280476,,,
2019-02-14,1689.06005859375,1689.06005859375,1682.81005859375,1684.489990234375,97867800.0,,0.0,0.0,Neutral,0.0,Neutral,0.002231062515093196,,1685.300048828125,0.0,1687.4100341796875,0.0,1688.56005859375,0.0,1687.3700439453125,1687.739720554047,53.63324818163993,,,
2019-02-15,1688.8299560546875,1693.8499755859375,1687.1199951171875,1692.2900390625,113332100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.00013623111735538984,,1689.06005859375,0.0,1685.300048828125,0.0,1687.4100341796875,0.0,1687.83203125,1688.1031323875939,53.46073141394368,,,
2019-02-18,1692.739990234375,1695.6099853515625,1690.18994140625,1693.9200439453125,91243800.0,,0.0,0.0,Neutral,0.0,Neutral,0.0023152326056685713,,1688.8299560546875,0.0,1689.06005859375,0.0,1685.300048828125,0.0,1688.668017578125,1689.6487516698542,56.04787715752867,,,
2019-02-19,1706.56005859375,1710.1400146484375,1693.3699951171875,1694.030029296875,155030200.0,,0.0,0.0,Neutral,0.0,Neutral,0.008164318465390341,,1692.739990234375,0.0,1688.8299560546875,0.0,1689.06005859375,0.0,1692.4980224609376,1695.2858539778194,63.72389991235621,,,
2019-02-20,1726.1800537109375,1727.25,1711.43994140625,1712.8299560546875,179676200.0,Connect Scheduled Downtime - Hong Leong Bank | Declaration Clerk Jobs - June 2025 - Urgent Hiring - Maukerja,0.0,0.0,Neutral,0.2023,Positive,0.011496809044830636,,1706.56005859375,0.0,1692.739990234375,0.0,1688.8299560546875,0.0,1700.6740234375,1705.5839205555255,71.36876556492271,,,
2019-02-21,1730.6800537109375,1730.6800537109375,1719.6700439453125,1722.3699951171875,163806400.0,,0.0,0.0,Neutral,0.0,Neutral,0.002606912291870156,,1726.1800537109375,0.2023,1706.56005859375,0.0,1692.739990234375,0.0,1708.9980224609376,1713.9492982739962,72.78537435764049,,,
2019-02-22,1721.4200439453125,1732.27001953125,1716.1700439453125,1730.510009765625,130778600.0,,0.0,0.0,Neutral,0.0,Neutral,-0.005350503546724061,,1730.6800537109375,0.0,1726.1800537109375,0.2023,1706.56005859375,0.0,1715.5160400390625,1716.4395468311016,65.59331811300778,,,
2019-02-25,1724.5799560546875,1724.5799560546875,1717.4100341796875,1722.3399658203125,108306900.0,,0.0,0.0,Neutral,0.0,Neutral,0.0018356426837768947,,1721.4200439453125,0.0,1730.6800537109375,0.0,1726.1800537109375,0.2023,1721.884033203125,1719.1530165722968,66.7989347035992,11.139823514694626,6.914022761885336,4.22580075280929
2019-02-26,1719.0,1726.0,1715.1500244140625,1725.5699462890625,119649500.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0032355450004490915,,1724.5799560546875,0.0,1721.4200439453125,0.0,1730.6800537109375,0.0,1724.372021484375,1719.102011048198,62.62582012834087,11.149806670666521,7.761179543641573,3.3886271270249484
2019-02-27,1713.449951171875,1717.5899658203125,1709.300048828125,1717.1400146484375,116938100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0032286496964077926,,1719.0,0.0,1724.5799560546875,0.0,1721.4200439453125,0.0,1721.8260009765625,1717.2179910894235,58.69788815906484,10.587825969874984,8.326508828888254,2.26131714098673
2019-02-28,1707.72998046875,1717.8800048828125,1706.9200439453125,1715.3800048828125,208301100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.003338277081984753,,1713.449951171875,0.0,1719.0,0.0,1724.5799560546875,0.0,1717.235986328125,1714.0553208825324,54.87767235221508,9.570574755388861,8.575322014188377,0.9952527412004848
2019-03-01,1700.760009765625,1701.050048828125,1696.7099609375,1700.449951171875,128892800.0,,0.0,0.0,Neutral,0.0,Neutral,-0.004081424336891848,,1707.72998046875,0.0,1713.449951171875,0.0,1719.0,0.0,1713.1039794921876,1709.62355051023,50.55959114342047,8.108507625209995,8.4819591363927,-0.37345151118270437
2019-03-04,1693.989990234375,1698.8699951171875,1688.219970703125,1688.219970703125,98568100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.003980584851699942,,1700.760009765625,0.0,1707.72998046875,0.0,1713.449951171875,0.0,1706.985986328125,1704.4123637516116,46.71463217740712,6.330550251491786,8.051677359412517,-1.721127107920731
2019-03-05,1685.6199951171875,1691.280029296875,1682.18994140625,1682.18994140625,106231900.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0049409944364721126,,1693.989990234375,0.0,1700.760009765625,0.0,1707.72998046875,0.0,1700.3099853515625,1698.1482408734703,42.419525735505616,4.197728764142312,7.280887640358476,-3.0831588762161646
2019-03-06,1686.8199462890625,1688.3299560546875,1684.0799560546875,1684.97998046875,120497300.0,,0.0,0.0,Neutral,0.0,Neutral,0.0007118752597565781,,1685.6199951171875,0.0,1693.989990234375,0.0,1700.760009765625,0.0,1694.983984375,1694.3721426786676,43.22545643964668,2.5746000140989054,6.339630115106562,-3.765030101007657
2019-03-07,1686.949951171875,1690.22998046875,1682.3299560546875,1682.3299560546875,107349800.0,,0.0,0.0,Neutral,0.0,Neutral,7.70709897630617e-05,,1686.8199462890625,0.0,1685.6199951171875,0.0,1693.989990234375,0.0,1690.827978515625,1691.8980788430702,43.31802174466136,1.2839485337583483,5.328493798836919,-4.044545265078571
2019-03-08,1679.9000244140625,1688.280029296875,1678.6600341796875,1686.1300048828125,111301300.0,,0.0,0.0,Neutral,0.0,Neutral,-0.004179096571842678,,1686.949951171875,0.0,1686.8199462890625,0.0,1685.6199951171875,0.0,1686.6559814453126,1687.8987273667342,39.55208048033638,-0.30426485782982127,4.2019420675035715,-4.506206925333393
2019-03-11,1664.6300048828125,1680.1800537109375,1664.6300048828125,1680.1400146484375,122405500.0,,0.0,0.0,Neutral,0.0,Neutral,-0.009089838269736417,,1679.9000244140625,0.0,1686.949951171875,0.0,1686.8199462890625,0.0,1680.783984375,1680.1424865387603,32.883637396657846,-2.7632453995117885,2.8089045741004997,-5.572149973612288
2019-03-12,1671.280029296875,1672.93994140625,1666.8399658203125,1667.9599609375,100522600.0,,0.0,0.0,Neutral,0.0,Neutral,0.003994896400134618,,1664.6300048828125,0.0,1679.9000244140625,0.0,1686.949951171875,0.0,1677.9159912109376,1677.1883341247985,37.80178299679714,-4.127820851850174,1.4215594889103649,-5.549380340760539
2019-03-13,1678.239990234375,1678.239990234375,1669.9200439453125,1671.1300048828125,106093600.0,,0.0,0.0,Neutral,0.0,Neutral,0.004164449293651895,,1671.280029296875,0.0,1664.6300048828125,0.0,1679.9000244140625,0.0,1676.2,1677.538886161324,42.546978290010216,-4.594681420897814,0.21831130694872902,-4.812992727846543
2019-03-14,1674.52001953125,1678.8800048828125,1673.469970703125,1675.6600341796875,108432300.0,View of On Malaysian Ringgit Exchange Rate Determination and Recent Depreciation - IIUM Journal Publication | Universiti Teknikal Malaysia Melaka - UTeM - Home - Universiti Teknikal Malaysia Melaka - UTeM | Universiti Teknikal Malaysia Melaka - UTeM - Home - Universiti Teknikal Malaysia Melaka - UTeM | Universiti Teknikal Malaysia Melaka - UTeM - Home - Universiti Teknikal Malaysia Melaka - UTeM,0.0,0.25,Neutral,0.4019,Positive,-0.0022165904309106033,,1678.239990234375,0.0,1671.280029296875,0.0,1664.6300048828125,0.0,1673.714013671875,1676.5325972846326,40.75720528498538,-5.204844128852301,-0.866319780211477,-4.338524348640824
2019-03-15,1680.5400390625,1683.25,1672.5999755859375,1674.5899658203125,235527300.0,,0.0,0.0,Neutral,0.0,Neutral,0.003595071698775598,,1674.52001953125,0.4019,1678.239990234375,0.0,1671.280029296875,0.0,1673.8420166015626,1677.8684112105884,44.80372851438868,-5.143347893231294,-1.7217254028154405,-3.421622490415853
2019-03-18,1690.93994140625,1690.93994140625,1681.3599853515625,1681.8299560546875,87929700.0,,0.0,0.0,Neutral,0.0,Neutral,0.006188428780043553,,1680.5400390625,0.0,1674.52001953125,0.4019,1678.239990234375,0.0,1679.10400390625,1682.2255879424756,51.02700643642597,-4.206931591254943,-2.218766640503341,-1.9881649507516017
2019-03-19,1687.6800537109375,1694.8900146484375,1687.6800537109375,1692.47998046875,70723100.0,Kitchen Cabinet Specialist In KL & Selangor - Ba Li Kitchen Cabinet - Ba Li Kitchen Cabinet,0.0,0.0,Neutral,0.0,Neutral,-0.0019278553989335867,,1690.93994140625,0.0,1680.5400390625,0.0,1674.52001953125,0.4019,1682.3840087890626,1684.0437431986295,49.156129609666436,-3.685377876326811,-2.512088887668035,-1.173288988658776
2019-03-20,1684.2099609375,1687.06005859375,1680.2900390625,1683.780029296875,93870500.0,Chemical Storage Cabinet - method.com.my,0.0,0.0,Neutral,0.0,Neutral,-0.0020561318869695144,,1687.6800537109375,0.0,1690.93994140625,0.0,1680.5400390625,0.0,1683.5780029296875,1684.0991491115863,47.17339157797354,-3.51157108016082,-2.711985326166592,-0.7995857539942284
2019-03-21,1663.6600341796875,1689.6099853515625,1663.6600341796875,1687.6400146484375,118957800.0,Login to your CTOS ID Account - CTOS,0.0,0.0,Neutral,0.0,Neutral,-0.012201523108421486,,1684.2099609375,0.0,1687.6800537109375,0.0,1690.93994140625,0.0,1681.406005859375,1677.2861108009533,37.52133578957098,-4.974690156948327,-3.1645262923229387,-1.8101638646253884
2019-03-22,1666.6600341796875,1673.449951171875,1657.010009765625,1669.5799560546875,96193500.0,,0.0,0.0,Neutral,0.0,Neutral,0.0018032530314879835,,1663.6600341796875,0.0,1684.2099609375,0.0,1687.6800537109375,0.0,1678.6300048828125,1673.7440852605314,39.468488008563526,-5.825000656916245,-3.6966211652416,-2.1283794916746452
2019-03-25,1649.1500244140625,1654.260009765625,1648.06005859375,1652.1400146484375,87635300.0,,0.0,0.0,Neutral,0.0,Neutral,-0.010506047668109586,,1666.6600341796875,0.0,1663.6600341796875,0.0,1684.2099609375,0.0,1670.272021484375,1665.5460649783752,33.00337227995491,-7.821626464041856,-4.521622225001651,-3.300004239040205
2019-03-26,1649.93994140625,1653.5799560546875,1647.1099853515625,1647.8199462890625,103876000.0,,0.0,0.0,Neutral,0.0,Neutral,0.00047898431343029735,,1649.1500244140625,0.0,1666.6600341796875,0.0,1663.6600341796875,0.0,1662.7239990234375,1660.3440237876669,33.53232403108433,-9.233785766953815,-5.464054933392084,-3.7697308335617317
2019-03-27,1642.72998046875,1650.219970703125,1641.8900146484375,1649.1700439453125,97583500.0,,0.0,0.0,Neutral,0.0,Neutral,-0.004369832353627978,,1649.93994140625,0.0,1649.1500244140625,0.0,1666.6600341796875,0.0,1654.4280029296874,1654.4726760146946,31.117404723970893,-10.810103634426696,-6.533264673599006,-4.27683896082769
2019-03-28,1641.3299560546875,1645.2099609375,1638.68994140625,1642.9000244140625,91661100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0008522547410153569,,1642.72998046875,0.0,1649.93994140625,0.0,1649.1500244140625,0.0,1649.9619873046875,1650.091769361359,30.65572799515911,-12.033601305683305,-7.633332000015866,-4.40026930566744
2019-03-29,1643.6300048828125,1649.5999755859375,1639.260009765625,1648.3599853515625,142055400.0,,0.0,0.0,Neutral,0.0,Neutral,0.0014013323887986928,,1641.3299560546875,0.0,1642.72998046875,0.0,1649.93994140625,0.0,1645.3559814453124,1647.93784786851,32.42942073269516,-12.671567366040335,-8.640979073220759,-4.030588292819576
2019-04-01,1628.6600341796875,1647.5899658203125,1628.43994140625,1646.4300537109375,100896200.0,,0.0,0.0,Neutral,0.0,Neutral,-0.009107871393594036,,1643.6300048828125,0.0,1641.3299560546875,0.0,1642.72998046875,0.0,1641.2579833984375,1641.5119099722358,27.4992956033456,-14.221178696016295,-9.757018997779866,-4.464159698236429
2019-04-02,1632.8299560546875,1639.3199462890625,1630.97998046875,1633.8299560546875,101492100.0,,0.0,0.0,Neutral,0.0,Neutral,0.0025603390440536167,,1628.6600341796875,0.0,1643.6300048828125,0.0,1641.3299560546875,0.0,1637.835986328125,1638.617925333053,30.66146452979968,-14.940553591911794,-10.793725916606252,-4.146827675305541
2019-04-03,1643.2099609375,1645.5400390625,1635.800048828125,1638.27001953125,81246900.0,,0.0,0.0,Neutral,0.0,Neutral,0.006357064214998376,,1632.8299560546875,0.0,1628.6600341796875,0.0,1643.6300048828125,0.0,1637.931982421875,1640.1486038678688,37.91999802820755,-14.50586910554398,-11.536154554393798,-2.9697145511501812
2019-04-04,1645.0699462890625,1645.6099853515625,1637.5699462890625,1644.010009765625,106616000.0,,0.0,0.0,Neutral,0.0,Neutral,0.0011319219063772312,,1643.2099609375,0.0,1632.8299560546875,0.0,1628.6600341796875,0.0,1638.67998046875,1641.7890513416,39.14923860340592,-13.851620387546518,-11.999247721024343,-1.8523726665221751
2019-04-05,1641.81005859375,1645.0899658203125,1640.300048828125,1645.0799560546875,65502900.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0019816103884616743,,1645.0699462890625,0.0,1643.2099609375,0.0,1632.8299560546875,0.0,1638.3159912109375,1641.7960537589834,37.73880981828482,-13.441227158114316,-12.287643608442337,-1.1535835496719784
2019-04-08,1644.3499755859375,1645.719970703125,1640.3800048828125,1643.6700439453125,83680300.0,,0.0,0.0,Neutral,0.0,Neutral,0.0015470224334981353,,1641.81005859375,0.0,1645.0699462890625,0.0,1643.2099609375,0.0,1641.4539794921875,1642.6473610346347,39.56570189995466,-12.763903162366205,-12.38289551922711,-0.3810076431390943
2019-04-09,1641.93994140625,1645.56005859375,1639.2099609375,1645.18994140625,98177100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0014656455228326815,,1644.3499755859375,0.0,1641.81005859375,0.0,1645.0699462890625,0.0,1643.2759765625,1642.4115544918398,38.413914296714076,-12.280032067070124,-12.362322828795714,0.08229076172558969
2019-04-10,1639.4599609375,1642.1300048828125,1635.8900146484375,1641.8299560546875,86807000.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0015103965779807993,,1641.93994140625,0.0,1644.3499755859375,0.0,1641.81005859375,0.0,1642.5259765625,1641.4276899737265,37.213412634017416,-11.9588205959883,-12.28162238223423,0.3228017862459307
2019-04-11,1624.22998046875,1639.3299560546875,1622.449951171875,1639.3299560546875,105835100.0,,0.0,0.0,Neutral,0.0,Neutral,-0.009289632459240416,,1639.4599609375,0.0,1641.93994140625,0.0,1644.3499755859375,0.0,1638.3579833984375,1635.6951201387344,30.839363851414458,-12.785803548106742,-12.382458615408733,-0.4033449326980083
2019-04-12,1630.1700439453125,1631.0899658203125,1623.43994140625,1624.530029296875,100767200.0,,0.0,0.0,Neutral,0.0,Neutral,0.003657156651454052,,1624.22998046875,0.0,1639.4599609375,0.0,1641.93994140625,0.0,1636.02998046875,1633.8534280742604,35.48108815070293,-12.8141662839937,-12.468800149125727,-0.3453661348679731
2019-04-15,1631.3299560546875,1638.8699951171875,1630.8299560546875,1634.949951171875,73256000.0,,0.0,0.0,Neutral,0.0,Neutral,0.000711528293433572,,1630.1700439453125,0.0,1624.22998046875,0.0,1639.4599609375,0.0,1633.4259765625,1633.0122707344028,36.37901188664633,-12.597828814393779,-12.494605882179338,-0.10322293221444134
2019-04-16,1629.4599609375,1635.469970703125,1626.989990234375,1631.5799560546875,90054600.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0011463009737834318,,1631.3299560546875,0.0,1630.1700439453125,0.0,1624.22998046875,0.0,1630.92998046875,1631.8281674687685,35.520721458120605,-12.433942044831838,-12.482473114709837,0.048531069877999045
2019-04-17,1620.9000244140625,1627.77001953125,1615.530029296875,1627.0699462890625,103910200.0,,0.0,0.0,Neutral,0.0,Neutral,-0.005253235261155176,,1629.4599609375,0.0,1631.3299560546875,0.0,1630.1700439453125,0.0,1627.2179931640626,1628.1854531171998,31.8199091409095,-12.846687323599326,-12.555315956487735,-0.29137136711159073
2019-04-18,1619.72998046875,1620.550048828125,1609.8299560546875,1617.6700439453125,138129600.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0007218483112402252,,1620.9000244140625,0.0,1629.4599609375,0.0,1631.3299560546875,0.0,1626.3179931640625,1625.3669622343832,31.339268542843058,-13.116999098059068,-12.667652584802003,-0.44934651325706554
2019-04-19,1622.0699462890625,1625.219970703125,1618.68994140625,1620.6400146484375,75776100.0,,0.0,0.0,Neutral,0.0,Neutral,0.0014446641406460348,,1619.72998046875,0.0,1620.9000244140625,0.0,1629.4599609375,0.0,1624.6979736328126,1624.2679569192762,33.5025765506592,-12.992636416051937,-12.73264935105199,-0.2599870649999474
2019-04-22,1622.06005859375,1630.9100341796875,1621.1600341796875,1622.56005859375,115059500.0,,0.0,0.0,Neutral,0.0,Neutral,-6.0957268428474265e-06,,1622.0699462890625,0.0,1619.72998046875,0.0,1620.9000244140625,0.0,1622.843994140625,1623.5319908107674,33.497773732746396,-12.747925795688843,-12.73570463997936,-0.0122211557094829
2019-04-23,1627.43994140625,1629.4200439453125,1620.9300537109375,1624.1199951171875,106178700.0,BUSINESS NAME REGISTRATION GUIDELINES 1. INTRODUCTION 1.1 The name of a business is the title that is used as an identification - Suruhanjaya Syarikat Malaysia (SSM),0.0,0.0,Neutral,0.0,Neutral,0.003316697667264057,,1622.06005859375,0.0,1622.0699462890625,0.0,1619.72998046875,0.0,1622.439990234375,1624.8346410092615,38.651094287645364,-11.981761002148687,-12.584915912413226,0.6031549102645393
2019-04-24,1638.010009765625,1640.9599609375,1633.699951171875,1633.699951171875,134534900.0,,0.0,0.0,Neutral,0.0,Neutral,0.006494905335948431,,1627.43994140625,0.0,1622.06005859375,0.0,1622.0699462890625,0.0,1625.8619873046875,1629.226430594716,47.29298993585386,-10.40174881897292,-12.148282493725166,1.7465336747522464
2019-04-25,1635.6800537109375,1640.1300048828125,1632.510009765625,1637.3399658203125,120413200.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0014224309013965986,,1638.010009765625,0.0,1627.43994140625,0.0,1622.06005859375,0.0,1629.052001953125,1631.3776383001232,45.76271796043558,-9.231174528038764,-11.564860900587885,2.3336863725491206
2019-04-26,1638.3800048828125,1639.1800537109375,1632.5799560546875,1638.6600341796875,114937300.0,,0.0,0.0,Neutral,0.0,Neutral,0.0016506597153578273,,1635.6800537109375,0.0,1638.010009765625,0.0,1627.43994140625,0.0,1632.314013671875,1633.711760494353,47.867808123708585,-7.993478627948662,-10.85058444606004,2.8571058181113784
2019-04-29,1637.4000244140625,1637.489990234375,1631.8299560546875,1637.300048828125,63429800.0,,0.0,0.0,Neutral,0.0,Neutral,-0.0005981399100509766,,1638.3800048828125,0.0,1635.6800537109375,0.0,1638.010009765625,0.0,1635.3820068359375,1634.9411818009228,47.152450442537756,-7.010855169511387,-10.08263859075031,3.071783421238923
2019-04-30,1642.2900390625,1643.449951171875,1634.5400390625,1634.6199951171875,139943400.0,,0.0,0.0,Neutral,0.0,Neutral,0.0029864508217454233,,1637.4000244140625,0.0,1638.3800048828125,0.0,1635.6800537109375,0.0,1638.3520263671876,1637.390800888115,51.081020608186925,-5.771011061520994,-9.220313084904447,3.449302023383453
2019-05-02,1632.239990234375,1644.3499755859375,1631.27001953125,1642.4599609375,87894400.0,,0.0,0.0,Neutral,0.0,Neutral,-0.006119533449683523,,1642.2900390625,0.0,1637.4000244140625,0.0,1638.3800048828125,0.0,1637.1980224609374,1635.673864003535,43.86396229830105,-5.535570016632391,-8.483364471250036,2.947794454617645
2019-05-03,1637.300048828125,1637.4100341796875,1625.56005859375,1631.530029296875,82569700.0,,0.0,0.0,Neutral,0.0,Neutral,0.0031000702249817103,,1632.239990234375,0.0,1642.2900390625,0.0,1637.4000244140625,0.0,1637.522021484375,1636.2159256117318,47.858412021248284,-4.884372842740959,-7.7635661455482206,2.879193302807262
